Independent Variable - Plot	Dependent Variable - Plot
511	1.17E+09
512	1.17E+09
513	1.17E+09
514	1.18E+09
515	1.18E+09
516	1.18E+09
517	1.18E+09
518	1.18E+09
519	1.19E+09
520	1.19E+09
521	1.19E+09
522	1.19E+09
523	1.20E+09
524	1.20E+09
525	1.20E+09
526	1.20E+09
527	1.21E+09
528	1.21E+09
529	1.21E+09
530	1.21E+09
531	1.21E+09
532	1.22E+09
533	1.22E+09
534	1.22E+09
535	1.22E+09
536	1.23E+09
537	1.23E+09
538	1.23E+09
539	1.23E+09
540	1.24E+09
541	1.24E+09
542	1.24E+09
543	1.24E+09
544	1.24E+09
545	1.25E+09
546	1.25E+09
547	1.25E+09
548	1.25E+09
549	1.26E+09
550	1.26E+09
551	1.26E+09
552	1.26E+09
553	1.27E+09
554	1.27E+09
555	1.27E+09
556	1.27E+09
557	1.27E+09
558	1.28E+09
559	1.28E+09
560	1.28E+09
561	1.28E+09
562	1.29E+09
563	1.29E+09
564	1.29E+09
565	1.29E+09
566	1.29E+09
567	1.30E+09
568	1.30E+09
569	1.30E+09
570	1.30E+09
571	1.31E+09
572	1.31E+09
573	1.31E+09
574	1.31E+09
575	1.32E+09
576	1.32E+09
577	1.32E+09
578	1.32E+09
579	1.32E+09
580	1.33E+09
581	1.33E+09
582	1.33E+09
583	1.33E+09
584	1.34E+09
585	1.34E+09
586	1.34E+09
587	1.34E+09
588	1.35E+09
589	1.35E+09
590	1.35E+09
591	1.35E+09
592	1.35E+09
593	1.36E+09
594	1.36E+09
595	1.36E+09
596	1.36E+09
597	1.37E+09
598	1.37E+09
599	1.37E+09
600	1.37E+09
601	1.37E+09
602	1.38E+09
603	1.38E+09
604	1.38E+09
605	1.38E+09
606	1.39E+09
607	1.39E+09
608	1.39E+09
609	1.39E+09
610	1.40E+09
611	1.40E+09
612	1.40E+09
613	1.40E+09
614	1.40E+09
615	1.41E+09
616	1.41E+09
617	1.41E+09
618	1.41E+09
619	1.42E+09
